"","type","modelnum","variable","value"
"128600","LOBD","7PM*RH*D*T","MAE",1.73758356729408
"128601","LOBD","7PM*RH*D*T","MAE",1.76459405738805
"128602","LOBD","7PM*RH*D*T","MAE",1.53687753138791
"128603","LOBD","7PM*RH*D*T","MAE",1.5603151397764
"128604","LOBD","7PM*RH*D*T","MAE",1.4828034796159
"128605","LOBD","7PM*RH*D*T","MAE",1.57397217148498
"128606","LOBD","7PM*RH*D*T","MAE",1.74145878102688
"128607","LOBD","7PM*RH*D*T","MAE",1.49773812601332
"128608","LOBD","7PM*RH*D*T","MAE",1.6464381309405
"128609","LOBD","7PM*RH*D*T","MAE",1.54517777203015
"128610","LOBD","7PM*RH*D*T","MAE",1.65330625699257
"128611","LOBD","7PM*RH*D*T","MAE",1.62254133494633
"128612","LOBD","7PM*RH*D*T","MAE",1.54955585551332
"128613","LOBD","7PM*RH*D*T","MAE",1.88915956124679
"128614","LOBD","7PM*RH*D*T","MAE",1.6310800956554
"128615","LOBD","7PM*RH*D*T","MAE",1.63139365986792
"128616","LOBD","7PM*RH*D*T","MAE",1.57311648504055
"128617","LOBD","7PM*RH*D*T","MAE",1.64905497386411
"128618","LOBD","7PM*RH*D*T","MAE",1.79153926190852
"128619","LOBD","7PM*RH*D*T","MAE",1.57594980279735
"128620","LOBD","7PM*RH*D*T","MAE",1.67014770314582
"128621","LOBD","7PM*RH*D*T","MAE",1.62207940139041
"128622","LOBD","7PM*RH*D*T","MAE",1.73787660403497
"128623","LOBD","7PM*RH*D*T","MAE",1.71596496354097
"128624","LOBD","7PM*RH*D*T","MAE",1.65991764077506
"128625","LOBD","7PM*RH*D*T","MAE",1.66017745440486
"128626","LOBD","7PM*RH*D*T","MAE",1.66640995796719
"128627","LOBD","7PM*RH*D*T","MAE",1.60545833255247
"128628","LOBD","7PM*RH*D*T","MAE",1.67669647101578
"128629","LOBD","7PM*RH*D*T","MAE",1.80241276479841
"128630","LOBD","7PM*RH*D*T","MAE",1.60868694705339
"128631","LOBD","7PM*RH*D*T","MAE",1.69307456664722
"128632","LOBD","7PM*RH*D*T","MAE",1.6562525948485
"128633","LOBD","7PM*RH*D*T","MAE",1.74453884804901
"128634","LOBD","7PM*RH*D*T","MAE",1.73032623345011
"128635","LOBD","7PM*RH*D*T","MAE",1.70518598175148
"128636","LOBD","7PM*RH*D*T","MAE",1.46240230521997
"128637","LOBD","7PM*RH*D*T","MAE",1.39544609605811
"128638","LOBD","7PM*RH*D*T","MAE",1.47218127702059
"128639","LOBD","7PM*RH*D*T","MAE",1.63060996931788
"128640","LOBD","7PM*RH*D*T","MAE",1.4082464685275
"128641","LOBD","7PM*RH*D*T","MAE",1.53312040511739
"128642","LOBD","7PM*RH*D*T","MAE",1.4550033756756
"128643","LOBD","7PM*RH*D*T","MAE",1.51878480953066
"128644","LOBD","7PM*RH*D*T","MAE",1.47741681541728
"128645","LOBD","7PM*RH*D*T","MAE",1.4039872395953
"128646","LOBD","7PM*RH*D*T","MAE",1.41841431428615
"128647","LOBD","7PM*RH*D*T","MAE",1.49423414943968
"128648","LOBD","7PM*RH*D*T","MAE",1.65193926395296
"128649","LOBD","7PM*RH*D*T","MAE",1.43073647918798
"128650","LOBD","7PM*RH*D*T","MAE",1.56081947288799
"128651","LOBD","7PM*RH*D*T","MAE",1.49229719464379
"128652","LOBD","7PM*RH*D*T","MAE",1.5652318436569
"128653","LOBD","7PM*RH*D*T","MAE",1.51530194286697
"128654","LOBD","7PM*RH*D*T","MAE",1.44174408497627
"128655","LOBD","7PM*RH*D*T","MAE",1.42865752345335
"128656","LOBD","7PM*RH*D*T","MAE",1.60300380642392
"128657","LOBD","7PM*RH*D*T","MAE",1.36339855979544
"128658","LOBD","7PM*RH*D*T","MAE",1.50457659814678
"128659","LOBD","7PM*RH*D*T","MAE",1.41687023377039
"128660","LOBD","7PM*RH*D*T","MAE",1.46924815687507
"128661","LOBD","7PM*RH*D*T","MAE",1.41547191828097
"128662","LOBD","7PM*RH*D*T","MAE",1.33648710554965
"128663","LOBD","7PM*RH*D*T","MAE",1.66183664886503
"128664","LOBD","7PM*RH*D*T","MAE",1.41924377734451
"128665","LOBD","7PM*RH*D*T","MAE",1.51917724874181
"128666","LOBD","7PM*RH*D*T","MAE",1.48237622933658
"128667","LOBD","7PM*RH*D*T","MAE",1.55666024544149
"128668","LOBD","7PM*RH*D*T","MAE",1.51867543772904
"128669","LOBD","7PM*RH*D*T","MAE",1.45263938279033
"128670","LOBD","7PM*RH*D*T","MAE",1.58358974183249
"128671","LOBD","7PM*RH*D*T","MAE",1.72101104630321
"128672","LOBD","7PM*RH*D*T","MAE",1.65643333840844
"128673","LOBD","7PM*RH*D*T","MAE",1.75316625103752
"128674","LOBD","7PM*RH*D*T","MAE",1.73486438395269
"128675","LOBD","7PM*RH*D*T","MAE",1.68375326919458
"128676","LOBD","7PM*RH*D*T","MAE",1.54541970593131
"128677","LOBD","7PM*RH*D*T","MAE",1.42627035428658
"128678","LOBD","7PM*RH*D*T","MAE",1.48258557885521
"128679","LOBD","7PM*RH*D*T","MAE",1.43766577343734
"128680","LOBD","7PM*RH*D*T","MAE",1.36174342782987
"128681","LOBD","7PM*RH*D*T","MAE",1.5954146396918
"128682","LOBD","7PM*RH*D*T","MAE",1.64121864773811
"128683","LOBD","7PM*RH*D*T","MAE",1.60829279358093
"128684","LOBD","7PM*RH*D*T","MAE",1.54560332128181
"128685","LOBD","7PM*RH*D*T","MAE",1.55741129286383
"128686","LOBD","7PM*RH*D*T","MAE",1.49986792169835
"128687","LOBD","7PM*RH*D*T","MAE",1.42452923985751
"128688","LOBD","7PM*RH*D*T","MAE",1.62981220950333
"128689","LOBD","7PM*RH*D*T","MAE",1.53719554072065
"128690","LOBD","7PM*RH*D*T","MAE",1.45566846277242
"128691","LOBD","7PM*RH*D*T","MAE",1.89720510690921
"128692","LOBD","7PM*RH*D*T","MAE",1.82991324668913
"128693","LOBD","7PM*RH*D*T","MAE",2.33493845672997
"128694","LOBD","7PM*RH*D*T","MAE",1.71668755425656
"128695","LOBD","7PM*RH*D*T","MAE",1.57294001604287
"128696","LOBD","7PM*RH*D*T","MAE",1.86272090429396
"128697","LOBD","7PM*RH*D*T","MAE",1.77099840697608
"128698","LOBD","7PM*RH*D*T","MAE",1.72016666230005
"128699","LOBD","7PM*RH*D*T","MAE",1.79761530280645
"128700","LOBD","7PM*RH*D*T","MAE",1.80907481400177
"128701","LOBD","7PM*RH*D*T","MAE",1.56574972749389
"128702","LOBD","7PM*RH*D*T","MAE",1.59001179914003
"128703","LOBD","7PM*RH*D*T","MAE",1.50002284589022
"128704","LOBD","7PM*RH*D*T","MAE",1.60307971931125
"128705","LOBD","7PM*RH*D*T","MAE",1.80013258877265
"128706","LOBD","7PM*RH*D*T","MAE",1.51395859133872
"128707","LOBD","7PM*RH*D*T","MAE",1.66146170181096
"128708","LOBD","7PM*RH*D*T","MAE",1.56929989893898
"128709","LOBD","7PM*RH*D*T","MAE",1.71883487182338
"128710","LOBD","7PM*RH*D*T","MAE",1.69389418801643
"128711","LOBD","7PM*RH*D*T","MAE",1.605700272706
"128712","LOBD","7PM*RH*D*T","MAE",1.95674029752515
"128713","LOBD","7PM*RH*D*T","MAE",2.39879886354598
"128714","LOBD","7PM*RH*D*T","MAE",1.86038625491547
"128715","LOBD","7PM*RH*D*T","MAE",1.71375605699149
"128716","LOBD","7PM*RH*D*T","MAE",1.97154497138687
"128717","LOBD","7PM*RH*D*T","MAE",1.86884220426409
"128718","LOBD","7PM*RH*D*T","MAE",1.82941737021717
"128719","LOBD","7PM*RH*D*T","MAE",1.86485879929296
"128720","LOBD","7PM*RH*D*T","MAE",1.88416619507908
"128721","LOBD","7PM*RH*D*T","MAE",1.65502646671763
"128722","LOBD","7PM*RH*D*T","MAE",1.69179550627182
"128723","LOBD","7PM*RH*D*T","MAE",1.58809098493605
"128724","LOBD","7PM*RH*D*T","MAE",1.68727377504501
"128725","LOBD","7PM*RH*D*T","MAE",1.86217810712315
"128726","LOBD","7PM*RH*D*T","MAE",1.59167172324403
"128727","LOBD","7PM*RH*D*T","MAE",1.71589766379207
"128728","LOBD","7PM*RH*D*T","MAE",1.67687797973512
"128729","LOBD","7PM*RH*D*T","MAE",1.84834037654158
"128730","LOBD","7PM*RH*D*T","MAE",1.83387823278521
"128731","LOBD","7PM*RH*D*T","MAE",1.76093561062985
"128732","LOBD","7PM*RH*D*T","MAE",2.83606128754034
"128733","LOBD","7PM*RH*D*T","MAE",1.7906951549175
"128734","LOBD","7PM*RH*D*T","MAE",1.64786473081286
"128735","LOBD","7PM*RH*D*T","MAE",1.92640920265889
"128736","LOBD","7PM*RH*D*T","MAE",1.8165998870293
"128737","LOBD","7PM*RH*D*T","MAE",1.79026280377237
"128738","LOBD","7PM*RH*D*T","MAE",1.83469886258108
"128739","LOBD","7PM*RH*D*T","MAE",1.85899336612965
"128740","LOBD","7PM*RH*D*T","MAE",1.61618520873328
"128741","LOBD","7PM*RH*D*T","MAE",1.64761381946081
"128742","LOBD","7PM*RH*D*T","MAE",1.55195878141972
"128743","LOBD","7PM*RH*D*T","MAE",1.64419135551348
"128744","LOBD","7PM*RH*D*T","MAE",1.83930729050983
"128745","LOBD","7PM*RH*D*T","MAE",1.56781885824346
"128746","LOBD","7PM*RH*D*T","MAE",1.75287350112509
"128747","LOBD","7PM*RH*D*T","MAE",1.63745343708795
"128748","LOBD","7PM*RH*D*T","MAE",1.7874057210825
"128749","LOBD","7PM*RH*D*T","MAE",1.76728635225409
"128750","LOBD","7PM*RH*D*T","MAE",1.6865869901967
"128751","LOBD","7PM*RH*D*T","MAE",2.35815216895017
"128752","LOBD","7PM*RH*D*T","MAE",2.21334130865329
"128753","LOBD","7PM*RH*D*T","MAE",2.55533335020313
"128754","LOBD","7PM*RH*D*T","MAE",2.23014599152082
"128755","LOBD","7PM*RH*D*T","MAE",2.24496843121915
"128756","LOBD","7PM*RH*D*T","MAE",2.19645638727493
"128757","LOBD","7PM*RH*D*T","MAE",2.14814961228863
"128758","LOBD","7PM*RH*D*T","MAE",1.97425400067104
"128759","LOBD","7PM*RH*D*T","MAE",2.00787362884075
"128760","LOBD","7PM*RH*D*T","MAE",1.93055506944636
"128761","LOBD","7PM*RH*D*T","MAE",2.00322867764909
"128762","LOBD","7PM*RH*D*T","MAE",2.25514050141174
"128763","LOBD","7PM*RH*D*T","MAE",1.89310593944492
"128764","LOBD","7PM*RH*D*T","MAE",2.12582651328426
"128765","LOBD","7PM*RH*D*T","MAE",2.28494781426622
"128766","LOBD","7PM*RH*D*T","MAE",2.29409433358128
"128767","LOBD","7PM*RH*D*T","MAE",2.31908117151308
"128768","LOBD","7PM*RH*D*T","MAE",2.30626222465865
"128769","LOBD","7PM*RH*D*T","MAE",1.50685766028818
"128770","LOBD","7PM*RH*D*T","MAE",1.82618882152602
"128771","LOBD","7PM*RH*D*T","MAE",1.72947704314057
"128772","LOBD","7PM*RH*D*T","MAE",1.67755087448271
"128773","LOBD","7PM*RH*D*T","MAE",1.74510850726361
"128774","LOBD","7PM*RH*D*T","MAE",1.77376577720193
"128775","LOBD","7PM*RH*D*T","MAE",1.51698444056853
"128776","LOBD","7PM*RH*D*T","MAE",1.55501910369799
"128777","LOBD","7PM*RH*D*T","MAE",1.45373593472072
"128778","LOBD","7PM*RH*D*T","MAE",1.54762262149521
"128779","LOBD","7PM*RH*D*T","MAE",1.76476887504818
"128780","LOBD","7PM*RH*D*T","MAE",1.47414042068307
"128781","LOBD","7PM*RH*D*T","MAE",1.66139578665758
"128782","LOBD","7PM*RH*D*T","MAE",1.54294010001927
"128783","LOBD","7PM*RH*D*T","MAE",1.6809966824768
"128784","LOBD","7PM*RH*D*T","MAE",1.63815753321112
"128785","LOBD","7PM*RH*D*T","MAE",1.53144050587644
"128786","LOBD","7PM*RH*D*T","MAE",1.69945629403433
"128787","LOBD","7PM*RH*D*T","MAE",1.62764868338312
"128788","LOBD","7PM*RH*D*T","MAE",1.55645630746731
"128789","LOBD","7PM*RH*D*T","MAE",1.66216938537128
"128790","LOBD","7PM*RH*D*T","MAE",1.6901242556182
"128791","LOBD","7PM*RH*D*T","MAE",1.42660688523576
"128792","LOBD","7PM*RH*D*T","MAE",1.45821475532585
"128793","LOBD","7PM*RH*D*T","MAE",1.35914525120195
"128794","LOBD","7PM*RH*D*T","MAE",1.4601776070127
"128795","LOBD","7PM*RH*D*T","MAE",1.67452347640508
"128796","LOBD","7PM*RH*D*T","MAE",1.38310239891318
"128797","LOBD","7PM*RH*D*T","MAE",1.56567741182847
"128798","LOBD","7PM*RH*D*T","MAE",1.44451339168635
"128799","LOBD","7PM*RH*D*T","MAE",1.54985565208369
"128800","LOBD","7PM*RH*D*T","MAE",1.48558408891068
"128801","LOBD","7PM*RH*D*T","MAE",1.36110015200046
"128802","LOBD","7PM*RH*D*T","MAE",1.90430521314089
"128803","LOBD","7PM*RH*D*T","MAE",1.86143488365422
"128804","LOBD","7PM*RH*D*T","MAE",1.9094700848863
"128805","LOBD","7PM*RH*D*T","MAE",1.96922029120699
"128806","LOBD","7PM*RH*D*T","MAE",1.65968491146761
"128807","LOBD","7PM*RH*D*T","MAE",1.68632878021205
"128808","LOBD","7PM*RH*D*T","MAE",1.59370779966925
"128809","LOBD","7PM*RH*D*T","MAE",1.68222757230605
"128810","LOBD","7PM*RH*D*T","MAE",1.84996950160775
"128811","LOBD","7PM*RH*D*T","MAE",1.6050428667521
"128812","LOBD","7PM*RH*D*T","MAE",1.78694935535701
"128813","LOBD","7PM*RH*D*T","MAE",1.67230650795334
"128814","LOBD","7PM*RH*D*T","MAE",1.81352453838068
"128815","LOBD","7PM*RH*D*T","MAE",1.79761112763816
"128816","LOBD","7PM*RH*D*T","MAE",1.74017641605561
"128817","LOBD","7PM*RH*D*T","MAE",1.73887591271674
"128818","LOBD","7PM*RH*D*T","MAE",1.82078624137534
"128819","LOBD","7PM*RH*D*T","MAE",1.82724949168269
"128820","LOBD","7PM*RH*D*T","MAE",1.60186974837203
"128821","LOBD","7PM*RH*D*T","MAE",1.62007880739604
"128822","LOBD","7PM*RH*D*T","MAE",1.54291922466292
"128823","LOBD","7PM*RH*D*T","MAE",1.62436190565978
"128824","LOBD","7PM*RH*D*T","MAE",1.78364048282163
"128825","LOBD","7PM*RH*D*T","MAE",1.5542948167792
"128826","LOBD","7PM*RH*D*T","MAE",1.69434257695386
"128827","LOBD","7PM*RH*D*T","MAE",1.60748626557948
"128828","LOBD","7PM*RH*D*T","MAE",1.72450973323416
"128829","LOBD","7PM*RH*D*T","MAE",1.70871136282545
"128830","LOBD","7PM*RH*D*T","MAE",1.6424826596545
"128831","LOBD","7PM*RH*D*T","MAE",1.75098534775463
"128832","LOBD","7PM*RH*D*T","MAE",1.77941506299813
"128833","LOBD","7PM*RH*D*T","MAE",1.55432334219875
"128834","LOBD","7PM*RH*D*T","MAE",1.57740006009318
"128835","LOBD","7PM*RH*D*T","MAE",1.49839721022264
"128836","LOBD","7PM*RH*D*T","MAE",1.58966357450961
"128837","LOBD","7PM*RH*D*T","MAE",1.75205829842339
"128838","LOBD","7PM*RH*D*T","MAE",1.51683532897939
"128839","LOBD","7PM*RH*D*T","MAE",1.66302711292645
"128840","LOBD","7PM*RH*D*T","MAE",1.55973279001063
"128841","LOBD","7PM*RH*D*T","MAE",1.67698383189523
"128842","LOBD","7PM*RH*D*T","MAE",1.65057151791893
"128843","LOBD","7PM*RH*D*T","MAE",1.57999925152254
"128844","LOBD","7PM*RH*D*T","MAE",1.89416307472834
"128845","LOBD","7PM*RH*D*T","MAE",1.64659146726453
"128846","LOBD","7PM*RH*D*T","MAE",1.64705023675868
"128847","LOBD","7PM*RH*D*T","MAE",1.58669838356983
"128848","LOBD","7PM*RH*D*T","MAE",1.66353704996834
"128849","LOBD","7PM*RH*D*T","MAE",1.80153328123352
"128850","LOBD","7PM*RH*D*T","MAE",1.59284986765923
"128851","LOBD","7PM*RH*D*T","MAE",1.68445349390908
"128852","LOBD","7PM*RH*D*T","MAE",1.63515688843562
"128853","LOBD","7PM*RH*D*T","MAE",1.75823039943568
"128854","LOBD","7PM*RH*D*T","MAE",1.73950065916587
"128855","LOBD","7PM*RH*D*T","MAE",1.68377219798189
"128856","LOBD","7PM*RH*D*T","MAE",1.66751216058917
"128857","LOBD","7PM*RH*D*T","MAE",1.67426555483068
"128858","LOBD","7PM*RH*D*T","MAE",1.61163900290402
"128859","LOBD","7PM*RH*D*T","MAE",1.68359476377865
"128860","LOBD","7PM*RH*D*T","MAE",1.80655072193188
"128861","LOBD","7PM*RH*D*T","MAE",1.6181042342994
"128862","LOBD","7PM*RH*D*T","MAE",1.70117614840925
"128863","LOBD","7PM*RH*D*T","MAE",1.66223481057349
"128864","LOBD","7PM*RH*D*T","MAE",1.75542023333421
"128865","LOBD","7PM*RH*D*T","MAE",1.74315416307874
"128866","LOBD","7PM*RH*D*T","MAE",1.71666952825113
"128867","LOBD","7PM*RH*D*T","MAE",1.48063824223635
"128868","LOBD","7PM*RH*D*T","MAE",1.41184252915273
"128869","LOBD","7PM*RH*D*T","MAE",1.48938437026702
"128870","LOBD","7PM*RH*D*T","MAE",1.64286520296031
"128871","LOBD","7PM*RH*D*T","MAE",1.4273167193935
"128872","LOBD","7PM*RH*D*T","MAE",1.54943527606082
"128873","LOBD","7PM*RH*D*T","MAE",1.47115969420054
"128874","LOBD","7PM*RH*D*T","MAE",1.54337546174746
"128875","LOBD","7PM*RH*D*T","MAE",1.50615448260553
"128876","LOBD","7PM*RH*D*T","MAE",1.43464801528769
"128877","LOBD","7PM*RH*D*T","MAE",1.43422257572324
"128878","LOBD","7PM*RH*D*T","MAE",1.51066176938401
"128879","LOBD","7PM*RH*D*T","MAE",1.66388329545795
"128880","LOBD","7PM*RH*D*T","MAE",1.44945323578698
"128881","LOBD","7PM*RH*D*T","MAE",1.57675894201706
"128882","LOBD","7PM*RH*D*T","MAE",1.5074233237939
"128883","LOBD","7PM*RH*D*T","MAE",1.58882093932428
"128884","LOBD","7PM*RH*D*T","MAE",1.54333821378538
"128885","LOBD","7PM*RH*D*T","MAE",1.47164235628126
"128886","LOBD","7PM*RH*D*T","MAE",1.44304928070055
"128887","LOBD","7PM*RH*D*T","MAE",1.61165900504675
"128888","LOBD","7PM*RH*D*T","MAE",1.3805248109012
"128889","LOBD","7PM*RH*D*T","MAE",1.51823140696697
"128890","LOBD","7PM*RH*D*T","MAE",1.43048007886467
"128891","LOBD","7PM*RH*D*T","MAE",1.49150698269111
"128892","LOBD","7PM*RH*D*T","MAE",1.44223297318735
"128893","LOBD","7PM*RH*D*T","MAE",1.36530840069433
"128894","LOBD","7PM*RH*D*T","MAE",1.67034574266877
"128895","LOBD","7PM*RH*D*T","MAE",1.43638224976459
"128896","LOBD","7PM*RH*D*T","MAE",1.5333448832161
"128897","LOBD","7PM*RH*D*T","MAE",1.49529060847218
"128898","LOBD","7PM*RH*D*T","MAE",1.57847804090987
"128899","LOBD","7PM*RH*D*T","MAE",1.54426646356055
"128900","LOBD","7PM*RH*D*T","MAE",1.47970942442122
"128901","LOBD","7PM*RH*D*T","MAE",1.59633278048786
"128902","LOBD","7PM*RH*D*T","MAE",1.72969464913324
"128903","LOBD","7PM*RH*D*T","MAE",1.66469428419011
"128904","LOBD","7PM*RH*D*T","MAE",1.76877328898846
"128905","LOBD","7PM*RH*D*T","MAE",1.75236144577004
"128906","LOBD","7PM*RH*D*T","MAE",1.70174062624023
"128907","LOBD","7PM*RH*D*T","MAE",1.56210154875087
"128908","LOBD","7PM*RH*D*T","MAE",1.44317664264193
"128909","LOBD","7PM*RH*D*T","MAE",1.50766739855724
"128910","LOBD","7PM*RH*D*T","MAE",1.46656008608194
"128911","LOBD","7PM*RH*D*T","MAE",1.39267490671061
"128912","LOBD","7PM*RH*D*T","MAE",1.60989868058917
"128913","LOBD","7PM*RH*D*T","MAE",1.66248026913387
"128914","LOBD","7PM*RH*D*T","MAE",1.63245505850365
"128915","LOBD","7PM*RH*D*T","MAE",1.57048861054781
"128916","LOBD","7PM*RH*D*T","MAE",1.57864000353635
"128917","LOBD","7PM*RH*D*T","MAE",1.52554411485905
"128918","LOBD","7PM*RH*D*T","MAE",1.45220596615933
"128919","LOBD","7PM*RH*D*T","MAE",1.66788296010881
"128920","LOBD","7PM*RH*D*T","MAE",1.57938087030576
"128921","LOBD","7PM*RH*D*T","MAE",1.51036839110058
"128922","LOBD","7PM*RH*D*T","MAE",2.00078690844989
"128923","LOBD","7PM*RH*D*T","MAE",2.41401857266254
"128924","LOBD","7PM*RH*D*T","MAE",1.91622457948255
"128925","LOBD","7PM*RH*D*T","MAE",1.7889114488144
"128926","LOBD","7PM*RH*D*T","MAE",2.0158990590761
"128927","LOBD","7PM*RH*D*T","MAE",1.91681937042222
"128928","LOBD","7PM*RH*D*T","MAE",1.88089677081741
"128929","LOBD","7PM*RH*D*T","MAE",1.91368154515679
"128930","LOBD","7PM*RH*D*T","MAE",1.92165050301291
"128931","LOBD","7PM*RH*D*T","MAE",1.71064303342849
"128932","LOBD","7PM*RH*D*T","MAE",1.73829397270617
"128933","LOBD","7PM*RH*D*T","MAE",1.64899541927035
"128934","LOBD","7PM*RH*D*T","MAE",1.73927840361577
"128935","LOBD","7PM*RH*D*T","MAE",1.90667664458839
"128936","LOBD","7PM*RH*D*T","MAE",1.64415290523111
"128937","LOBD","7PM*RH*D*T","MAE",1.75803824205062
"128938","LOBD","7PM*RH*D*T","MAE",1.72104960709582
"128939","LOBD","7PM*RH*D*T","MAE",1.89558492094727
"128940","LOBD","7PM*RH*D*T","MAE",1.89460481252204
"128941","LOBD","7PM*RH*D*T","MAE",1.83669270458183
"128942","LOBD","7PM*RH*D*T","MAE",2.81003137201066
"128943","LOBD","7PM*RH*D*T","MAE",1.86356783616999
"128944","LOBD","7PM*RH*D*T","MAE",1.73920279051496
"128945","LOBD","7PM*RH*D*T","MAE",1.9832897221902
"128946","LOBD","7PM*RH*D*T","MAE",1.87519239409279
"128947","LOBD","7PM*RH*D*T","MAE",1.85221271068875
"128948","LOBD","7PM*RH*D*T","MAE",1.89109519166931
"128949","LOBD","7PM*RH*D*T","MAE",1.90312068546975
"128950","LOBD","7PM*RH*D*T","MAE",1.68039648673366
"128951","LOBD","7PM*RH*D*T","MAE",1.70321293002508
"128952","LOBD","7PM*RH*D*T","MAE",1.62145019486933
"128953","LOBD","7PM*RH*D*T","MAE",1.70590390904152
"128954","LOBD","7PM*RH*D*T","MAE",1.89224714563543
"128955","LOBD","7PM*RH*D*T","MAE",1.62744384074219
"128956","LOBD","7PM*RH*D*T","MAE",1.80015531424812
"128957","LOBD","7PM*RH*D*T","MAE",1.69229164102668
"128958","LOBD","7PM*RH*D*T","MAE",1.84792430979272
"128959","LOBD","7PM*RH*D*T","MAE",1.84364237273277
"128960","LOBD","7PM*RH*D*T","MAE",1.78052096815022
"128961","LOBD","7PM*RH*D*T","MAE",2.38486948382848
"128962","LOBD","7PM*RH*D*T","MAE",2.25617004673471
"128963","LOBD","7PM*RH*D*T","MAE",2.54302905889163
"128964","LOBD","7PM*RH*D*T","MAE",2.2648606504229
"128965","LOBD","7PM*RH*D*T","MAE",2.27424913237009
"128966","LOBD","7PM*RH*D*T","MAE",2.23590721656518
"128967","LOBD","7PM*RH*D*T","MAE",2.18058283952647
"128968","LOBD","7PM*RH*D*T","MAE",2.02219495908041
"128969","LOBD","7PM*RH*D*T","MAE",2.04744538531278
"128970","LOBD","7PM*RH*D*T","MAE",1.98697889250181
"128971","LOBD","7PM*RH*D*T","MAE",2.06195007333735
"128972","LOBD","7PM*RH*D*T","MAE",2.31224835982778
"128973","LOBD","7PM*RH*D*T","MAE",1.9406048970039
"128974","LOBD","7PM*RH*D*T","MAE",2.15790134336779
"128975","LOBD","7PM*RH*D*T","MAE",2.16977203591158
"128976","LOBD","7PM*RH*D*T","MAE",2.3217580268295
"128977","LOBD","7PM*RH*D*T","MAE",2.35148689696454
"128978","LOBD","7PM*RH*D*T","MAE",2.34361062793813
"128979","LOBD","7PM*RH*D*T","MAE",1.62080185007597
"128980","LOBD","7PM*RH*D*T","MAE",1.89656727661233
"128981","LOBD","7PM*RH*D*T","MAE",1.79850576751351
"128982","LOBD","7PM*RH*D*T","MAE",1.7531190581752
"128983","LOBD","7PM*RH*D*T","MAE",1.81052737504361
"128984","LOBD","7PM*RH*D*T","MAE",1.82522368768342
"128985","LOBD","7PM*RH*D*T","MAE",1.59119858739322
"128986","LOBD","7PM*RH*D*T","MAE",1.61990768581903
"128987","LOBD","7PM*RH*D*T","MAE",1.53362549285099
"128988","LOBD","7PM*RH*D*T","MAE",1.61886571551436
"128989","LOBD","7PM*RH*D*T","MAE",1.8247463019932
"128990","LOBD","7PM*RH*D*T","MAE",1.5422424899556
"128991","LOBD","7PM*RH*D*T","MAE",1.71446117430723
"128992","LOBD","7PM*RH*D*T","MAE",1.60901743780436
"128993","LOBD","7PM*RH*D*T","MAE",1.75490240822502
"128994","LOBD","7PM*RH*D*T","MAE",1.73411636544531
"128995","LOBD","7PM*RH*D*T","MAE",1.65243654343899
"128996","LOBD","7PM*RH*D*T","MAE",1.78561090240269
"128997","LOBD","7PM*RH*D*T","MAE",1.70819271031892
"128998","LOBD","7PM*RH*D*T","MAE",1.64632435316244
"128999","LOBD","7PM*RH*D*T","MAE",1.73588856641636
"129000","LOBD","7PM*RH*D*T","MAE",1.74953451576221
"129001","LOBD","7PM*RH*D*T","MAE",1.50980816870717
"129002","LOBD","7PM*RH*D*T","MAE",1.53266429909152
"129003","LOBD","7PM*RH*D*T","MAE",1.44823820796872
"129004","LOBD","7PM*RH*D*T","MAE",1.54006703259582
"129005","LOBD","7PM*RH*D*T","MAE",1.74271448684957
"129006","LOBD","7PM*RH*D*T","MAE",1.46019180773023
"129007","LOBD","7PM*RH*D*T","MAE",1.62622801929496
"129008","LOBD","7PM*RH*D*T","MAE",1.51965214551688
"129009","LOBD","7PM*RH*D*T","MAE",1.63937219638993
"129010","LOBD","7PM*RH*D*T","MAE",1.60217681470562
"129011","LOBD","7PM*RH*D*T","MAE",1.50728408718312
"129012","LOBD","7PM*RH*D*T","MAE",1.9583324564224
"129013","LOBD","7PM*RH*D*T","MAE",1.92036011034699
